"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.114639042E0,5.936263129E-2,3.516820073E-2,1.190891769E-2,7.001818804E-2
3.124580042E0,6.276883930E-2,3.739294782E-2,1.294779591E-2,7.420111288E-2
3.134520042E0,6.205537543E-2,3.346079215E-2,1.295978017E-2,7.168298357E-2
3.144461042E0,5.584924296E-2,2.674528211E-2,1.031323429E-2,6.277587798E-2
3.154401042E0,4.392120987E-2,1.715577208E-2,6.693465635E-3,4.762557794E-2
3.164342042E0,3.329575434E-2,7.896700874E-3,6.828734186E-3,3.489407905E-2
3.174282042E0,2.930048108E-2,7.781652268E-3,1.105037704E-2,3.226736953E-2
3.184222042E0,2.152942494E-2,1.075809449E-2,1.427658182E-2,2.798345089E-2
3.194163042E0,1.937040128E-2,1.904691756E-2,1.661323942E-2,3.184332329E-2
3.204103042E0,2.025744878E-2,3.178186342E-2,1.254559495E-2,3.972207228E-2
3.214044042E0,2.072802931E-2,4.843753949E-2,1.187501103E-2,5.400798383E-2
3.223984042E0,1.799913496E-2,6.455907226E-2,1.995749027E-2,6.992956519E-2
3.233925042E0,1.827743649E-2,7.084253430E-2,3.046206385E-2,7.925065732E-2
3.243865042E0,1.240112446E-2,6.948503852E-2,3.954552114E-2,8.090615989E-2
3.253806042E0,-8.225351339E-4,5.405601114E-2,4.673232883E-2,7.146075470E-2
3.263746042E0,-1.171011757E-2,3.617678583E-2,5.016136169E-2,6.294480831E-2
3.273687042E0,-1.386301685E-2,9.990189224E-3,5.100371689E-2,5.379002001E-2
3.283627042E0,-3.670544364E-3,-1.274619997E-2,4.888113216E-2,5.064882615E-2
3.293567042E0,1.674444973E-2,-2.722980268E-2,4.551303014E-2,5.561721553E-2
3.303508042E0,1.708240621E-2,-2.951752767E-2,3.523923829E-2,4.903974875E-2
3.313448042E0,6.802604534E-3,-1.584885269E-2,2.629314736E-2,3.144504982E-2
3.323389042E0,-2.155906521E-3,9.696573252E-4,2.049143426E-2,2.062733735E-2
3.333329042E0,-7.338151336E-3,1.742053591E-2,1.055438071E-2,2.164990736E-2
3.343270042E0,-8.787250146E-3,2.666832879E-2,1.663386589E-3,2.812796439E-2
3.353210042E0,-3.490756266E-3,2.866516635E-2,-6.391343661E-3,2.957577412E-2
3.363151042E0,1.627984806E-3,3.771073371E-2,-1.331884228E-2,4.002675769E-2
3.373091042E0,4.013378173E-3,5.071920902E-2,-1.662329212E-2,5.352456640E-2
3.383032042E0,9.432861581E-3,6.100431457E-2,-2.087735757E-2,6.516417216E-2
3.392972042E0,1.072556060E-2,6.888407469E-2,-2.520179749E-2,7.412950824E-2
3.402913042E0,1.722105779E-2,7.392786443E-2,-2.519947104E-2,7.998066836E-2
3.412853042E0,2.077131905E-2,6.047729775E-2,-2.510918863E-2,6.869805377E-2
3.422793042E0,2.941247635E-2,5.082307011E-2,-1.957940124E-2,6.189855550E-2
3.432734042E0,2.578977868E-2,3.991050273E-2,-5.959729664E-3,4.789028388E-2
3.442674042E0,1.777410135E-2,3.086149879E-2,5.078290123E-3,3.597415484E-2
3.452615042E0,8.820020594E-3,2.552212775E-2,1.117027085E-2,2.922236676E-2
3.462555042E0,6.760549732E-3,1.734140515E-2,1.590623707E-2,2.448341771E-2
3.472496042E0,7.344580721E-3,2.484695520E-3,1.532913093E-2,1.717844093E-2
3.482436042E0,1.155271474E-2,-1.222131588E-2,1.499029063E-2,2.252852842E-2
3.492377042E0,7.450914476E-3,-1.670821011E-2,1.249757130E-2,2.215557943E-2
3.502317042E0,-5.790927447E-3,-1.516653970E-2,5.592761096E-3,1.717083993E-2
3.512258042E0,-1.796876453E-2,-8.464568527E-4,-3.529098118E-3,1.833159899E-2
3.522198042E0,-2.352535166E-2,1.521198731E-2,-1.166001149E-2,3.034472930E-2
3.532138042E0,-1.986563578E-2,3.247779608E-2,-1.961673796E-2,4.282834495E-2
3.542079042E0,-1.236847602E-2,4.449382424E-2,-2.644376643E-2,5.321609134E-2
3.552019042E0,-1.015686081E-3,5.393180251E-2,-2.989149280E-2,6.166986527E-2
3.561960042E0,3.395645646E-3,5.624459684E-2,-3.324107081E-2,6.542135639E-2
3.571900042E0,4.266233183E-3,5.741958320E-2,-3.288979828E-2,6.630948734E-2
3.581841042E0,8.720831829E-4,6.001751870E-2,-2.893533558E-2,6.663420086E-2
3.591781042E0,5.216763820E-3,4.590808973E-2,-2.214560658E-2,5.123665893E-2
3.601722042E0,1.115258783E-2,2.675372362E-2,-1.255608164E-2,3.158792695E-2
3.611662042E0,5.677927285E-3,-5.458275788E-3,-8.795964532E-3,1.180680418E-2
3.621603042E0,-1.855163486E-3,-2.243542857E-2,2.904434223E-4,2.251387226E-2
3.631543042E0,-1.107662451E-2,-3.019667789E-2,2.675037831E-3,3.227517302E-2
3.641483042E0,-2.026990429E-2,-3.088892810E-2,5.723772570E-3,3.738658143E-2
3.651424042E0,-2.437303588E-2,-1.927275211E-2,3.642245661E-3,3.128497731E-2
3.661364042E0,-2.984915115E-2,-6.137832534E-3,1.807364170E-3,3.052722355E-2
3.671305042E0,-3.502580523E-2,1.231400296E-3,-3.347450169E-3,3.520694252E-2
3.681245042E0,-3.264651075E-2,7.589638233E-3,-7.397339679E-3,3.432372222E-2
3.691186042E0,-3.244970366E-2,1.467977278E-2,-1.458521187E-2,3.848645739E-2
3.701126042E0,-3.294584900E-2,2.693144977E-2,-1.834813878E-2,4.633989803E-2
3.711067042E0,-2.586956508E-2,3.504237160E-2,-2.088719606E-2,4.830607792E-2
3.721007042E0,-1.076605171E-2,4.067591950E-2,-2.217551880E-2,4.756250551E-2
3.730948042E0,6.708937581E-4,4.032650962E-2,-1.821593009E-2,4.425491595E-2
3.740888042E0,1.286015753E-2,3.620100021E-2,-1.249875594E-2,4.039944267E-2
3.750828042E0,1.352674700E-2,3.040089831E-2,-5.840053782E-3,3.378303910E-2
3.760769042E0,1.327820029E-2,1.431137696E-2,5.341907963E-4,1.952975866E-2
3.770709042E0,1.432189345E-2,-1.716325292E-3,9.968705475E-3,1.753389556E-2
3.780650042E0,4.691783339E-3,-2.243857831E-2,1.919182763E-2,2.989697100E-2
3.790590042E0,-6.686572451E-3,-4.032410309E-2,2.300440893E-2,4.690358591E-2
3.800531042E0,-7.693780120E-3,-5.589241162E-2,1.948557422E-2,5.968955965E-2
3.810471042E0,-7.624271326E-3,-5.742399395E-2,1.957345940E-2,6.114544061E-2
3.820412042E0,-8.981733583E-3,-5.402369425E-2,1.564669423E-2,5.695656344E-2
3.830352042E0,-8.778534830E-3,-4.279127717E-2,1.499528624E-2,4.618457194E-2
3.840293042E0,-1.044744067E-2,-2.943088114E-2,1.014884934E-2,3.283785809E-2
3.850233042E0,-1.121496409E-2,-1.060046908E-2,3.293073969E-3,1.577940748E-2
3.860173042E0,-1.725002564E-2,1.025810279E-2,-3.001458477E-3,2.029287586E-2
3.870114042E0,-2.065887116E-2,2.618726715E-2,-1.217737980E-2,3.550845670E-2
3.880054042E0,-1.960266195E-2,3.625055775E-2,-1.499873213E-2,4.385577794E-2
3.889995042E0,-1.820397004E-2,4.183121026E-2,-1.224449184E-2,4.723518029E-2
3.899935042E0,-9.874981828E-3,3.324028850E-2,-6.096369587E-3,3.520792194E-2
3.909876042E0,3.049605060E-3,1.576888934E-2,1.125324750E-3,1.610044464E-2
3.919816042E0,5.420859903E-3,-6.993114948E-4,4.997993819E-3,7.406395944E-3
3.929757042E0,-5.832370371E-4,-6.447211839E-3,1.327163633E-2,1.476628040E-2
3.939697042E0,-7.473416161E-3,-1.072853245E-2,1.914077811E-2,2.318022313E-2
3.949638042E0,-4.067232832E-3,-1.180125400E-2,2.417282015E-2,2.720546293E-2
3.959578042E0,5.286079831E-3,-9.965259582E-3,2.303042449E-2,2.564467763E-2
3.969518042E0,1.837897860E-2,-4.866637290E-3,2.257901989E-2,2.951750585E-2
3.979459042E0,1.772289537E-2,6.658922415E-3,2.113099582E-2,2.837183908E-2
3.989399042E0,1.218458544E-2,1.792116463E-2,1.489360444E-2,2.629546952E-2
3.999340042E0,1.583427563E-2,2.679445408E-2,1.363329310E-2,3.397843044E-2
4.009280042E0,3.252696991E-2,2.028249390E-2,1.323089004E-2,4.055169271E-2
4.019221042E0,3.968341649E-2,1.753698662E-2,1.123760268E-2,4.481744256E-2
4.029161042E0,3.624207899E-2,1.861822978E-2,3.968504258E-3,4.093746201E-2
4.039102042E0,8.539978415E-3,3.643874452E-2,2.127472311E-3,3.748652387E-2
4.049042042E0,-1.000600960E-2,5.828412250E-2,6.281204522E-3,5.946942655E-2
4.058983042E0,-1.200669724E-2,6.049848348E-2,5.969650112E-3,6.196663622E-2
4.068923042E0,8.365686052E-3,4.664605111E-2,1.099556778E-2,4.864916544E-2
4.078863042E0,3.047161736E-2,2.977797389E-2,1.379826292E-2,4.478436393E-2
4.088804042E0,3.659475967E-2,1.584777609E-2,1.388614718E-2,4.222740255E-2
4.098745417E0,2.140340954E-2,1.899728924E-2,1.525284536E-2,3.242918793E-2
4.108686417E0,5.025767721E-3,3.196954727E-2,1.585285552E-2,3.603641661E-2
4.118626417E0,-4.663734580E-4,3.929781169E-2,1.965065487E-2,4.393954647E-2
4.128567417E0,2.592799487E-3,3.060365655E-2,2.435433120E-2,3.919744700E-2
4.138507417E0,3.592986846E-3,1.150555070E-2,2.772362903E-2,3.023056165E-2
4.148448417E0,2.217996866E-3,-1.101653557E-2,2.463622764E-2,2.707816977E-2
4.158388417E0,4.233912565E-3,-3.308280557E-2,2.018690109E-2,3.898601052E-2
4.168328417E0,5.197178107E-3,-4.341667145E-2,1.001761947E-2,4.485945519E-2
4.178269417E0,9.265470318E-3,-3.218050674E-2,3.540212056E-3,3.367442732E-2
4.188209417E0,1.251878869E-2,-1.779810339E-2,-7.659445517E-3,2.306858600E-2
4.198150417E0,2.503087558E-2,5.677405279E-4,-2.110540681E-2,3.274607241E-2
4.208090417E0,3.149490058E-2,1.680290326E-2,-2.599683590E-2,4.415995695E-2
4.218031417E0,4.050860927E-2,2.127499692E-2,-2.835460193E-2,5.382895475E-2
4.227971417E0,3.732000664E-2,2.298900858E-2,-2.300484478E-2,4.950252816E-2
4.237912417E0,2.764578536E-2,2.931160852E-2,-1.755238883E-2,4.394935945E-2
4.247852417E0,1.353902183E-2,3.925452009E-2,-1.354859397E-2,4.367821949E-2
4.257793417E0,2.149848733E-4,3.969961405E-2,-9.301698767E-3,4.077532555E-2
4.267733417E0,-3.088400234E-3,2.799102664E-2,-4.852621816E-3,2.857592915E-2
4.277673417E0,-1.059081592E-2,8.865791373E-3,4.379393067E-3,1.448953837E-2
4.287614417E0,-2.184080705E-2,-1.054732129E-2,6.162912119E-3,2.502495404E-2
4.297554417E0,-3.745240346E-2,-1.946645789E-2,9.863872081E-3,4.334652789E-2
4.307495417E0,-4.870479181E-2,-1.397422049E-2,4.576964304E-3,5.087616521E-2
4.317435417E0,-5.093877017E-2,-2.000438981E-3,8.850800805E-5,5.097811194E-2
4.327376417E0,-4.501004145E-2,7.141660433E-3,-1.017185301E-2,4.669447225E-2
4.337316417E0,-3.248688951E-2,1.420524251E-2,-1.401329786E-2,3.812557438E-2
4.347257417E0,-2.138017677E-2,1.585027762E-2,-2.185364440E-2,3.443726227E-2
4.357197417E0,-1.734696329E-2,7.855132222E-3,-2.724448033E-2,3.323976453E-2
4.367138417E0,-2.296117321E-2,-1.477915095E-3,-2.893718518E-2,3.696972267E-2
4.377078417E0,-2.414347231E-2,-9.578117169E-3,-2.696957625E-2,3.744336560E-2
4.387018417E0,-1.609273627E-2,-1.677584276E-2,-2.583214082E-2,3.475204397E-2
4.396959417E0,-8.797202259E-3,-2.106269822E-2,-2.535540238E-2,3.411633705E-2
4.406899417E0,-7.727943826E-3,-2.099771798E-2,-2.488375641E-2,3.346381044E-2
4.416840417E0,-1.508998405E-2,-6.036807783E-3,-3.007839993E-2,3.418860642E-2
4.426780417E0,-2.271061949E-2,3.520744853E-3,-2.882191911E-2,3.686286619E-2
4.436721417E0,-2.572478540E-2,1.130969170E-2,-2.806771360E-2,3.971737979E-2
4.446661417E0,-1.552461181E-2,1.001725998E-2,-2.789274417E-2,3.345690133E-2
4.456602417E0,-4.942468368E-3,1.371146063E-3,-2.405471168E-2,2.459547091E-2
4.466542417E0,4.618843086E-4,-1.484164689E-2,-2.462915517E-2,2.875905256E-2
4.476482417E0,-7.807279471E-3,-1.768565923E-2,-1.852698810E-2,2.677658386E-2
4.486423417E0,-1.147951279E-2,-2.318961360E-2,-1.717383601E-2,3.105604669E-2
4.496363417E0,-1.839252189E-2,-1.992855966E-2,-1.576093026E-2,3.136621230E-2
4.506304417E0,-1.846575737E-2,-2.070460469E-2,-1.607118733E-2,3.206162679E-2
4.516244417E0,-1.768888906E-2,-1.881934330E-2,-1.867619157E-2,3.187263105E-2
4.526185417E0,-1.850141957E-2,-1.241417509E-2,-2.021230198E-2,3.008241049E-2
4.536125417E0,-3.398382664E-2,4.408016801E-3,-2.360430546E-2,4.161122831E-2
4.546066417E0,-4.964933917E-2,2.269088477E-2,-2.479873411E-2,5.995757121E-2
4.556006417E0,-4.940173775E-2,3.232270479E-2,-2.437079698E-2,6.386880837E-2
4.565947417E0,-4.739638045E-2,3.702451661E-2,-2.226423658E-2,6.413211318E-2
4.575887417E0,-4.495212808E-2,2.992000058E-2,-1.874007657E-2,5.715847027E-2
4.585827417E0,-4.829146713E-2,2.192971855E-2,-1.556132734E-2,5.527325992E-2
4.595768417E0,-4.704326764E-2,1.119929831E-2,-1.309347432E-2,5.009922537E-2
4.605708417E0,-3.880504519E-2,3.456956707E-3,-9.112847969E-3,4.001032466E-2
4.615649417E0,-2.347032353E-2,-7.745180279E-3,-1.189926453E-2,2.743057419E-2
4.625589417E0,-1.540147886E-2,-1.381665468E-2,-1.454990916E-2,2.529437396E-2
4.635530417E0,-9.028557688E-3,-1.797865331E-2,-1.413748506E-2,2.458892663E-2
4.645470417E0,-2.969333436E-3,-2.151479945E-2,-1.173664443E-2,2.468708891E-2
4.655411417E0,3.371387720E-3,-3.106242605E-2,-2.986178966E-3,3.138722402E-2
4.665351417E0,8.613287471E-3,-4.563338310E-2,9.039007127E-4,4.644794301E-2
4.675292417E0,9.502758272E-3,-5.485332757E-2,-1.794365933E-3,5.569927926E-2
4.685232417E0,1.296493923E-3,-5.436490476E-2,-6.610426120E-3,5.478066721E-2
4.695172417E0,-8.996964316E-4,-4.254307598E-2,-1.135514677E-2,4.404159540E-2
4.705113417E0,-8.212470450E-3,-2.501974069E-2,-1.268086955E-2,2.922732535E-2
4.715053417E0,-1.073002815E-2,-1.110529061E-2,-1.544473134E-2,2.184034592E-2
4.724994417E0,-1.060299482E-2,-5.725438707E-3,-1.992310211E-2,2.328377429E-2
4.734934417E0,-1.029513124E-2,-6.765066180E-3,-2.074590139E-2,2.412774901E-2
4.744875417E0,-8.239970542E-3,-1.357636601E-2,-1.987051964E-2,2.543722428E-2
4.754815417E0,-1.161760930E-2,-1.383626834E-2,-1.264729537E-2,2.205369011E-2
4.764756417E0,-1.927899010E-2,-9.813563898E-3,-8.841105737E-3,2.336986621E-2
4.774696417E0,-2.725477144E-2,2.306147479E-3,-1.599502750E-3,2.739889216E-2
4.784636417E0,-2.380757406E-2,7.010355592E-3,-2.534538507E-3,2.494733560E-2
4.794577417E0,-1.718543097E-2,9.230794385E-3,2.274179831E-3,1.963971733E-2
4.804517417E0,-1.746692695E-2,1.162284520E-2,8.611704223E-3,2.267918687E-2
4.814458417E0,-1.885743625E-2,1.001552306E-2,1.264997106E-2,2.481804529E-2
4.824398417E0,-2.068516426E-2,2.998093842E-3,1.304198895E-2,2.463651888E-2
4.834339417E0,-1.339132246E-2,-5.761459470E-4,1.054863725E-2,1.705676432E-2
4.844279417E0,-1.253966242E-3,-1.177420560E-2,1.412712689E-2,1.843312408E-2
4.854220417E0,6.953652017E-3,-1.450533606E-2,1.392497588E-2,2.127587845E-2
4.864160417E0,1.421422791E-2,-7.470862474E-3,1.268660557E-2,2.046479958E-2
4.874101417E0,1.574864239E-2,2.362210769E-3,1.444058027E-2,2.149721227E-2
4.884041417E0,1.372650545E-2,1.320766844E-2,1.093506161E-2,2.196440370E-2
4.893981417E0,1.504862309E-2,2.288685739E-2,1.399017405E-2,3.075701981E-2
4.903922417E0,2.130571939E-2,2.244930156E-2,1.600458845E-2,3.484324426E-2
4.913862417E0,3.268717229E-2,1.607410982E-2,1.560353208E-2,3.962699147E-2
4.923803417E0,3.992431238E-2,4.891230259E-3,1.183968689E-2,4.192914307E-2
4.933743417E0,4.382179677E-2,-6.650158903E-4,1.636727713E-2,4.678332908E-2
4.943684417E0,4.460130632E-2,-4.008614458E-3,1.795372181E-2,4.824605312E-2
4.953624417E0,4.664804414E-2,3.567129374E-3,1.991911978E-2,5.084816385E-2
4.963565417E0,5.170299113E-2,4.044900648E-3,2.275298908E-2,5.663266747E-2
4.973505417E0,5.610030517E-2,1.037172694E-2,2.257628925E-2,6.135556858E-2
4.983445417E0,4.850922897E-2,1.484024432E-2,2.685332485E-2,5.739755397E-2
4.993386417E0,3.772229329E-2,1.585293934E-2,3.243462741E-2,5.221390765E-2
5.003326417E0,2.304720879E-2,1.886657253E-2,3.292624652E-2,4.439886375E-2
5.013267417E0,1.281025913E-2,1.925538294E-2,3.256768733E-2,3.994404548E-2
5.023207417E0,1.301319245E-2,1.487395167E-2,2.936150506E-2,3.539315747E-2
5.033148417E0,1.292482298E-2,1.517224777E-2,2.511103451E-2,3.205951038E-2
5.043088417E0,1.302096341E-2,2.635459602E-2,2.095517144E-2,3.610026910E-2
5.053029417E0,9.756122716E-3,4.282940552E-2,1.988215186E-2,4.821659330E-2
5.062969417E0,4.496645648E-3,5.974048004E-2,1.791434176E-2,6.253053988E-2
5.072909417E0,2.058473416E-3,7.418197393E-2,1.701106317E-2,7.613526673E-2
5.082850417E0,1.193745062E-3,7.442938536E-2,1.865902729E-2,7.674189034E-2
5.092789042E0,6.878163200E-3,6.281542033E-2,2.277138084E-2,6.716860833E-2
5.102730042E0,1.566393115E-2,4.230402410E-2,2.761886641E-2,5.289414879E-2
5.112670042E0,2.324466966E-2,1.454279292E-2,3.307946026E-2,4.296577923E-2
5.122611042E0,3.229355812E-2,-8.438689634E-3,3.677513078E-2,4.966382610E-2
5.132551042E0,3.245090321E-2,-1.963730343E-2,3.614482656E-2,5.239401962E-2
5.142492042E0,2.860636450E-2,-2.130284533E-2,3.030824475E-2,4.680518143E-2
5.152432042E0,2.862294577E-2,-1.004855894E-2,3.005607426E-2,4.270379563E-2
5.162373042E0,3.341397271E-2,-1.122434437E-2,2.890665457E-2,4.558589866E-2
5.172313042E0,3.756068647E-2,-2.003998682E-2,2.533761971E-2,4.954191369E-2
5.182253042E0,3.682884946E-2,-2.935971878E-2,2.118069120E-2,5.164280124E-2
5.192194042E0,3.348050267E-2,-4.142947868E-2,1.387199573E-2,5.504341948E-2
5.202134042E0,2.022461779E-2,-3.909202293E-2,1.273988560E-2,4.582058605E-2
5.212075042E0,9.721887298E-3,-3.020825982E-2,1.009153854E-2,3.330004811E-2
5.222015042E0,8.134908974E-3,-2.269654721E-2,6.760190241E-3,2.504017115E-2
5.231956042E0,1.100085769E-2,-1.950781792E-2,-3.924444318E-4,2.239928219E-2
5.241896042E0,1.146664470E-2,-1.315538026E-2,-6.494545378E-3,1.862060929E-2
5.251837042E0,9.813499637E-3,-5.206238013E-3,-1.175943203E-2,1.617695679E-2
5.261777042E0,2.820038237E-3,1.196901966E-2,-1.272908784E-2,1.769857973E-2
5.271717042E0,-1.065427251E-2,2.867873386E-2,-1.550456975E-2,3.429832330E-2
5.281658042E0,-1.389853470E-2,5.003196001E-2,-1.928305998E-2,5.539135936E-2
5.291598042E0,-3.291673493E-3,6.025371701E-2,-1.519421022E-2,6.222708053E-2
5.301539042E0,1.615446247E-2,6.377334893E-2,-1.637345925E-2,6.779451939E-2
5.311479042E0,3.492613882E-2,5.541941151E-2,-1.539812610E-2,6.729226280E-2
5.321420042E0,3.655333072E-2,4.622830823E-2,-1.552356035E-2,6.094410057E-2
5.331360042E0,3.105961718E-2,3.896333277E-2,-1.233647205E-2,5.133254000E-2
5.341301042E0,1.758695208E-2,3.928583860E-2,-6.759813055E-3,4.357032328E-2
5.351241042E0,3.347610589E-3,3.499924019E-2,2.463712357E-3,3.524518675E-2
5.361181042E0,-8.850731887E-3,2.807821520E-2,8.296301588E-3,3.058676582E-2
5.371122042E0,-1.604903676E-2,2.402999066E-2,1.688358188E-2,3.346740756E-2
5.381062042E0,-3.915408999E-2,3.124209866E-2,1.837495342E-2,5.335494733E-2
5.391003042E0,-5.916508287E-2,3.863948956E-2,1.922411844E-2,7.323307937E-2
5.400943042E0,-7.142761350E-2,4.784097895E-2,1.781903394E-2,8.779624825E-2
5.410884042E0,-6.375610828E-2,5.331004784E-2,1.488902327E-2,8.443035922E-2
5.420824042E0,-4.869566113E-2,4.939599708E-2,7.383170538E-3,6.975487902E-2
5.430765042E0,-2.962019108E-2,4.591560364E-2,-3.224416403E-3,5.473568524E-2
5.440705042E0,-2.166958898E-2,4.614223912E-2,-1.260060724E-2,5.251145228E-2
5.450646042E0,-1.578107476E-2,4.906212911E-2,-1.426295284E-2,5.347491615E-2
5.460586042E0,-9.040080942E-3,4.232886061E-2,-1.824331284E-2,4.697099070E-2
5.470526042E0,5.519101396E-3,2.651511319E-2,-2.145205438E-2,3.454999776E-2
5.480467042E0,2.058380283E-2,3.326436505E-3,-2.566597424E-2,3.306811686E-2
5.490407042E0,2.989230305E-2,-1.880711876E-2,-3.138345107E-2,4.724593632E-2
5.500348042E0,2.800518833E-2,-2.393929660E-2,-3.005506471E-2,4.754668663E-2
5.510288042E0,1.874930039E-2,-1.520789042E-2,-2.878716588E-2,3.757016257E-2
5.520229042E0,2.063641697E-2,-4.256705288E-3,-3.065164760E-2,3.719549362E-2
5.530169042E0,2.812687494E-2,4.289472010E-3,-2.307330444E-2,3.663192654E-2
5.540110042E0,2.123967372E-2,1.527501177E-2,-9.903441183E-3,2.797369964E-2
5.550050042E0,-4.360447638E-3,1.592191495E-2,-2.495126566E-3,1.669570411E-2
5.559990042E0,-3.585632145E-2,5.739852786E-3,2.035080083E-2,4.162663561E-2
5.569931042E0,-7.122041285E-2,-1.562454645E-2,4.364876449E-2,8.498051718E-2
5.579871042E0,-1.017628759E-1,-5.052180961E-2,5.697202682E-2,1.270981825E-1
5.589812042E0,-1.250636727E-1,-8.027624339E-2,5.446119979E-2,1.582757712E-1
5.599752042E0,-1.298834085E-1,-8.872962743E-2,4.078393802E-2,1.624991575E-1
5.609693042E0,-1.231892407E-1,-7.505446672E-2,2.753316425E-2,1.468565189E-1
5.619633042E0,-1.064195856E-1,-3.205640242E-2,8.083032444E-3,1.114364238E-1
5.629574042E0,-9.872784466E-2,2.629152313E-2,-6.341029890E-3,1.023652292E-1
5.639514042E0,-7.928384095E-2,8.469064534E-2,-1.755666733E-2,1.173314511E-1
5.649454042E0,-4.632535577E-2,1.195000261E-1,-2.504680678E-2,1.305895760E-1
5.659395042E0,2.040623367E-4,1.209698245E-1,-2.907323837E-2,1.244146023E-1
5.669335042E0,5.471768975E-2,8.713053167E-2,-3.168803081E-2,1.076563348E-1
5.679276042E0,8.986902237E-2,3.924903274E-2,-2.481015213E-2,1.011556790E-1
5.689216042E0,1.094486266E-1,-5.645520985E-3,-1.781341247E-2,1.110323892E-1
5.699157042E0,1.163797677E-1,-3.488862514E-2,-4.517581314E-3,1.215807346E-1
5.709097042E0,1.189685315E-1,-5.507923290E-2,1.146699488E-2,1.316006282E-1
5.719038042E0,1.138885468E-1,-7.367608696E-2,2.188661322E-2,1.373964728E-1
5.728978042E0,9.978597611E-2,-7.977183163E-2,2.600196190E-2,1.303721142E-1
5.738918042E0,7.747641206E-2,-7.840882242E-2,3.061349131E-2,1.144015896E-1
5.748859042E0,4.676853493E-2,-6.761245430E-2,3.187481686E-2,8.817450757E-2
5.758799042E0,7.102084346E-3,-5.822560936E-2,2.841270715E-2,6.517624656E-2
5.768740042E0,-3.448675573E-2,-4.027515650E-2,2.010314353E-2,5.670591619E-2
5.778680042E0,-7.163305581E-2,-1.091514062E-2,1.315016206E-2,7.364347725E-2
5.788621042E0,-9.536734968E-2,1.612556539E-2,2.947092988E-3,9.676595787E-2
5.798561042E0,-1.017746478E-1,4.384854063E-2,-1.059348322E-2,1.113238310E-1
5.808502042E0,-8.924052864E-2,6.516745687E-2,-2.040997893E-2,1.123709777E-1
5.818442042E0,-5.858993530E-2,7.749363035E-2,-2.684497461E-2,1.007903563E-1
5.828382042E0,-3.194753081E-2,8.104848862E-2,-2.600974031E-2,9.091759358E-2
5.838323042E0,-7.766559720E-3,8.017364144E-2,-2.350503765E-2,8.390839664E-2
5.848263042E0,1.018038765E-2,6.460475922E-2,-1.702064089E-2,6.758045148E-2
5.858204042E0,3.089844994E-2,3.057541512E-2,-1.067059767E-2,4.475971261E-2
5.868144042E0,5.194386095E-2,-2.203930169E-2,2.355654724E-3,5.647516816E-2
5.878085042E0,6.585381180E-2,-8.335433155E-2,1.431324799E-2,1.071892634E-1
5.888025042E0,6.291799992E-2,-1.367567331E-1,1.999515295E-2,1.518581078E-1
5.897966042E0,5.182246864E-2,-1.680656523E-1,2.210277878E-2,1.772573399E-1
5.907906042E0,3.213437274E-2,-1.774162203E-1,2.218290605E-2,1.816623639E-1
5.917847042E0,1.125305984E-2,-1.680203229E-1,2.291687392E-2,1.699489434E-1
5.927787042E0,-8.223727345E-3,-1.408438385E-1,9.811356664E-3,1.414244648E-1
5.937727042E0,-2.715294249E-2,-9.689183533E-2,-1.545692794E-3,1.006364706E-1
5.947668042E0,-3.640921786E-2,-4.825741798E-2,-1.344679296E-2,6.192919971E-2
5.957608042E0,-4.822966084E-2,2.357289195E-3,-2.563980967E-2,5.467226753E-2
5.967549042E0,-5.941612646E-2,4.211735725E-2,-3.595751151E-2,8.122247534E-2
